timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-12-08T15:11:09,_CLUSTERING_,6a10a3ac-730f-480e-b673-0c8f9477efd7,0.1322913169860839,6.272307610781485e-07,4.741284427186769e-06,42.5,8.01458040822227,0.0692596435546875,1.5497679511706035e-06,2.8888911999744304e-07,1.841180204185851e-09,1.8404982513722323e-06,Italy,ITA,apulia,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,16,12th Gen Intel(R) Core(TM) i7-12650H,1.0,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,16.9325,41.0621,15.710456848144531,process,N,1.0
2023-12-08T15:11:11,_RECOMMENDATION_,50817ad8-fb75-4601-8dd8-0c671b3341ce,1.6902947425842283,7.737007792010976e-06,4.577312818344423e-06,42.5,5.791280491956306,0.069371223449707,1.995486848884159e-05,2.716113283996596e-06,3.1905578497154844e-08,2.270288735133534e-05,Italy,ITA,apulia,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,16,12th Gen Intel(R) Core(TM) i7-12650H,1.0,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,16.9325,41.0621,15.710456848144531,process,N,1.0
2023-12-14T10:19:12,_PREPROCESSING_,7a872da1-7cb6-4f35-92af-ea5e3458859e,0.5048954486846924,1.8697126374632608e-06,3.703167937706837e-06,42.5,0.0,0.0681910514831543,4.744985534085168e-06,7.261116919989041e-07,2.6881186471617484e-08,5.49797841255569e-06,Italy,ITA,apulia,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,16,12th Gen Intel(R) Core(TM) i7-12650H,1.0,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,16.8761,41.0017,15.710456848144531,process,N,1.0
2023-12-14T10:19:13,_CLUSTERING_,4e4894d1-7ad2-4b46-88ab-34f7f93d712d,0.7117798328399658,6.044432952840172e-06,8.491998050469044e-06,42.5,0.0,0.0715770721435546,1.670497887664371e-05,1.0052785820030552e-06,2.6066986150302304e-08,1.773632444479707e-05,Italy,ITA,apulia,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,16,12th Gen Intel(R) Core(TM) i7-12650H,1.0,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,16.8761,41.0017,15.710456848144531,process,N,1.0
2023-12-14T10:19:17,_RECOMMENDATION_,7c374ad1-a805-45e8-b7b5-7748394f6a6d,3.7524526119232178,1.7144882413294148e-05,4.568980394000766e-06,42.5,5.710002016093709,0.0771646499633789,4.428783671723473e-05,5.941393642003301e-06,7.940891637758797e-08,5.030863927561562e-05,Italy,ITA,apulia,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,16,12th Gen Intel(R) Core(TM) i7-12650H,1.0,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,16.8761,41.0017,15.710456848144531,process,N,1.0
2023-12-14T10:19:17,_DATA_EXTRACTION_,2019b390-4989-4360-b86f-210949e0b9e7,5.404382705688477,2.458229180230393e-05,4.548584573114968e-06,42.5,5.494973319725316,0.0771589279174804,6.377718233399921e-05,8.240006592000887e-06,1.1521892831638069e-07,7.213240785431649e-05,Italy,ITA,apulia,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,16,12th Gen Intel(R) Core(TM) i7-12650H,1.0,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,16.8761,41.0017,15.710456848144531,process,N,1.0
2023-12-17T17:55:47,_DATA_EXTRACTION_,b849f462-7bba-4a01-ba69-5e3e47051d53,4.192985534667969,5.700478329233784e-05,1.359527306283729e-05,42.5,101.16424032061342,0.0697288513183593,4.94886683093177e-05,0.000117701205272,8.062793084491205e-08,0.0001672705015121,Italy,ITA,,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,16,12th Gen Intel(R) Core(TM) i7-12650H,1.0,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,12.1097,43.1479,15.710456848144531,process,N,1.0
2023-12-17T17:55:53,_PREPROCESSING_,44692a22-75af-4d1c-b8c0-149b569ee5e9,0.1350700855255127,2.4385680520378297e-06,1.805409423226597e-05,42.5,156.74541060335346,0.069920539855957,1.5590844882859125e-06,5.595282253995082e-06,1.181923592904847e-09,7.155548665873899e-06,Italy,ITA,,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,16,12th Gen Intel(R) Core(TM) i7-12650H,1.0,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,12.1097,43.1479,15.710456848144531,process,N,1.0
2023-12-17T17:55:53,_CLUSTERING_,cb0ead83-7897-4897-beb4-0711566a90f4,0.1979041099548339,3.012645703945497e-06,1.5222754619057928e-05,42.5,119.47211174152052,0.0701565742492675,2.336367964744568e-06,6.500560755989815e-06,3.1497546657040703e-09,8.840078475400088e-06,Italy,ITA,,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,16,12th Gen Intel(R) Core(TM) i7-12650H,1.0,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,12.1097,43.1479,15.710456848144531,process,N,1.0
2023-12-17T17:55:57,_RECOMMENDATION_,54646465-f671-49b0-b5e0-1b11e4ab07d0,3.348024845123291,3.886270494251238e-05,1.160765129897991e-05,42.5,80.18734166833106,0.0701851844787597,3.9511425462034014e-05,7.445950401198387e-05,6.483683205667983e-08,0.000114035766306,Italy,ITA,,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,16,12th Gen Intel(R) Core(TM) i7-12650H,1.0,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,12.1097,43.1479,15.710456848144531,process,N,1.0
